ID	EDAD	INGRE	GENERO	ECIVIL	HIJOS	NUMTC	FPAGO	HIPOTECA	TALMAC	CREDITOS	RIESGO
101443	36	20371	f	Casado  	2	0	Mensual	s	1	2	Medio
101445	22	20370	f	Casado  	2	2	Mensual	s	3	2	Medio
103610	49	20364	m	ViuSepDiv	2	6	Quincenal 	s	5	2	Malo  
102300	22	20363	f	Soltero   	0	1	Mensual	s	2	1	Medio
102753	34	20362	f	Soltero   	0	3	Mensual	s	1	1	Medio
101775	24	20361	f	Casado  	2	1	Quincenal 	s	1	2	Medio
102602	24	20360	m	Soltero   	1	1	Mensual	s	2	1	Medio
103448	47	20359	m	ViuSepDiv	4	6	Quincenal 	n	3	2	Malo  
101310	21	20358	m	Casado  	2	1	Quincenal 	s	3	2	Medio
101427	22	20356	m	Casado  	1	2	Mensual	s	1	1	Medio
100849	38	20355	f	Casado  	2	0	Quincenal 	s	3	2	Medio
102165	21	20349	m	Soltero   	1	3	Quincenal 	s	2	1	Medio
102197	21	20339	f	Soltero   	0	1	Quincenal 	n	1	1	Medio
102768	25	20333	f	Soltero   	0	1	Quincenal 	s	2	1	Medio
102038	20	20326	m	Soltero   	0	2	Quincenal 	s	1	1	Medio
102632	24	20323	f	Soltero   	1	3	Quincenal 	s	1	1	Medio
102438	23	20323	f	Soltero   	1	1	Mensual	s	2	1	Medio
101155	20	20322	f	Casado  	1	0	Mensual	s	3	1	Malo  
101348	30	20314	f	Casado  	2	1	Mensual	s	1	1	Medio
102469	23	20312	f	Soltero   	0	1	Mensual	n	1	1	Medio
103614	49	20310	f	ViuSepDiv	2	5	Quincenal 	n	3	2	Medio
102192	21	20310	m	Soltero   	0	1	Quincenal 	n	2	1	Medio
103539	48	20308	f	ViuSepDiv	4	6	Quincenal 	s	4	3	Malo  
103285	45	20305	f	ViuSepDiv	4	5	Quincenal 	n	3	3	Medio
103844	43	20300	m	Casado  	3	4	Mensual	s	4	1	Malo  
101340	21	20299	m	Casado  	2	0	Quincenal 	s	3	2	Medio
103362	32	20297	f	ViuSepDiv	4	5	Quincenal 	n	5	3	Medio
103115	43	20294	f	ViuSepDiv	4	6	Quincenal 	n	5	3	Medio
101922	29	20292	f	Casado  	2	1	Quincenal 	s	1	2	Medio
102780	25	20289	m	Soltero   	1	1	Mensual	s	1	1	Medio
102343	38	20287	m	Soltero   	1	2	Mensual	n	3	1	Malo  
100966	19	20287	m	Casado  	1	0	Mensual	s	3	2	Malo  
101303	21	20281	m	Casado  	2	2	Quincenal 	s	2	2	Medio
102158	21	20276	f	Soltero   	0	1	Mensual	n	1	1	Medio
101456	22	20274	f	Casado  	2	2	Quincenal 	s	3	1	Malo  
102648	24	20270	m	Soltero   	0	3	Mensual	n	3	1	Medio
104083	29	20269	m	Casado  	2	4	Quincenal 	s	4	1	Malo  
101346	21	20266	m	Casado  	2	0	Quincenal 	s	2	1	Malo  
103207	44	20265	f	ViuSepDiv	4	5	Quincenal 	n	4	2	Medio
103456	36	20254	f	ViuSepDiv	4	5	Quincenal 	n	5	2	Bueno 
100840	18	20254	f	Casado  	1	0	Quincenal 	s	1	1	Medio
101125	20	20252	f	Casado  	1	1	Quincenal 	s	2	2	Medio
101722	24	20250	m	Casado  	1	0	Quincenal 	s	2	2	Medio
102625	24	20246	f	Soltero   	0	3	Quincenal 	n	2	1	Medio
102796	25	20242	m	Soltero   	1	1	Quincenal 	n	1	1	Malo  
101453	26	20241	m	Casado  	2	1	Quincenal 	s	1	1	Medio
101874	25	20240	f	Casado  	1	1	Quincenal 	s	2	2	Medio
102316	22	20238	m	Soltero   	0	2	Quincenal 	s	1	1	Medio
101170	20	20238	m	Casado  	2	2	Mensual	s	3	1	Bueno 
104085	50	20236	f	Casado  	3	3	Quincenal 	s	4	1	Malo  
101444	31	20228	m	Casado  	2	1	Mensual	s	2	1	Medio
102598	24	20208	f	Soltero   	1	2	Mensual	n	1	1	Medio
101330	21	20198	m	Casado  	2	0	Quincenal 	s	3	1	Medio
101901	25	20195	f	Casado  	2	2	Mensual	s	1	2	Medio
103192	44	20194	m	ViuSepDiv	2	6	Quincenal 	s	5	3	Bueno 
102643	24	20194	f	Soltero   	1	2	Quincenal 	n	1	1	Medio
100987	19	20191	m	Casado  	2	2	Mensual	s	3	2	Medio
101190	32	20187	f	Casado  	2	1	Mensual	s	3	2	Medio
102012	20	20186	m	Soltero   	0	3	Mensual	s	2	1	Medio
103194	44	20184	m	ViuSepDiv	3	6	Quincenal 	s	3	3	Malo  
101725	24	20183	f	Casado  	2	1	Quincenal 	s	1	2	Medio
101478	34	20175	m	Casado  	1	2	Quincenal 	s	1	1	Malo  
102755	25	20175	f	Soltero   	1	1	Quincenal 	s	3	1	Medio
102047	20	20175	f	Soltero   	0	3	Mensual	n	2	1	Medio
102609	24	20173	f	Soltero   	0	2	Quincenal 	n	3	1	Medio
102194	21	20167	f	Soltero   	1	2	Mensual	s	2	1	Medio
101343	21	20166	f	Casado  	2	2	Quincenal 	s	2	2	Medio
103208	44	20163	f	ViuSepDiv	4	5	Quincenal 	n	5	2	Medio
102340	35	20161	f	Soltero   	0	1	Mensual	n	2	1	Malo  
102637	24	20159	m	Soltero   	1	3	Mensual	s	3	1	Medio
101579	23	20158	m	Casado  	1	0	Quincenal 	s	3	2	Medio
101751	34	20153	f	Casado  	1	1	Quincenal 	s	1	1	Medio
103873	44	20150	m	Casado  	2	4	Mensual	s	5	1	Malo  
102592	24	20146	m	Soltero   	0	1	Quincenal 	s	1	1	Medio
101168	20	20144	f	Casado  	2	1	Mensual	s	1	1	Medio
101884	25	20137	f	Casado  	1	0	Quincenal 	s	3	1	Medio
101472	22	20137	m	Casado  	2	1	Mensual	s	2	1	Medio
102601	24	20135	m	Soltero   	0	2	Quincenal 	n	3	1	Medio
102463	23	20135	m	Soltero   	1	3	Mensual	s	2	1	Medio
101768	24	20134	m	Casado  	2	1	Mensual	s	1	2	Medio
103777	41	20117	f	Casado  	2	3	Mensual	s	4	2	Malo  
103110	43	20116	f	ViuSepDiv	3	6	Quincenal 	n	3	2	Medio
102315	22	20107	f	Soltero   	0	2	Mensual	n	3	1	Medio
102882	40	20104	m	ViuSepDiv	2	6	Quincenal 	n	4	2	Malo  
102667	24	20104	m	Soltero   	1	3	Quincenal 	n	3	1	Malo  
101756	24	20098	f	Casado  	2	1	Quincenal 	s	2	2	Medio
101920	38	20097	f	Casado  	1	2	Quincenal 	s	1	1	Medio
101326	21	20097	f	Casado  	1	0	Mensual	s	2	2	Medio
103536	48	20096	f	ViuSepDiv	3	6	Quincenal 	n	4	3	Malo  
102349	22	20084	m	Soltero   	1	2	Mensual	s	1	1	Medio
103613	49	20082	m	ViuSepDiv	4	6	Quincenal 	n	5	2	Bueno 
103123	26	20080	m	ViuSepDiv	4	5	Quincenal 	n	3	3	Medio
102307	22	20075	m	Soltero   	1	3	Mensual	n	3	1	Medio
103360	27	20069	f	ViuSepDiv	3	6	Quincenal 	n	5	3	Malo  
103535	48	20066	m	ViuSepDiv	3	5	Quincenal 	s	5	2	Malo  
102662	38	20063	m	Soltero   	0	2	Quincenal 	n	1	1	Medio
102010	20	20063	m	Soltero   	0	1	Mensual	s	3	1	Medio
101446	22	20055	f	Casado  	2	2	Quincenal 	s	1	1	Medio
100863	18	20052	m	Casado  	1	0	Mensual	s	1	1	Medio
102169	21	20043	f	Soltero   	1	3	Quincenal 	n	2	1	Medio
101350	29	20041	m	Casado  	2	2	Mensual	s	1	1	Medio
102774	25	20040	f	Soltero   	0	2	Mensual	n	2	1	Medio
101633	23	20026	m	Casado  	2	0	Mensual	s	3	2	Medio
101723	24	20024	f	Casado  	1	1	Mensual	s	3	1	Malo  
102650	24	20022	f	Soltero   	1	1	Mensual	s	3	1	Medio
102878	40	20021	f	ViuSepDiv	4	6	Quincenal 	n	5	2	Malo  
101424	27	20019	m	Casado  	2	0	Quincenal 	s	1	2	Medio
103367	32	20013	f	ViuSepDiv	3	6	Quincenal 	s	3	2	Bueno 
103203	44	20002	m	ViuSepDiv	2	5	Quincenal 	n	5	2	Medio
102617	24	20002	m	Soltero   	0	2	Quincenal 	n	3	1	Medio
104082	38	20000	m	Casado  	3	4	Mensual	s	5	1	Malo  
102428	23	19990	f	Soltero   	0	1	Mensual	n	3	1	Medio
103352	29	19950	m	ViuSepDiv	4	6	Quincenal 	n	4	2	Medio
102870	40	19945	f	ViuSepDiv	2	6	Quincenal 	s	4	2	Malo  
102129	21	19876	f	Soltero   	0	2	Quincenal 	n	2	1	Medio
103601	49	19863	f	ViuSepDiv	2	5	Quincenal 	n	4	3	Malo  
100808	18	19847	f	Casado  	2	0	Quincenal 	s	2	2	Medio
102589	36	19811	f	Soltero   	1	3	Mensual	n	2	1	Medio
102279	22	19809	m	Soltero   	0	3	Mensual	s	3	1	Medio
103020	42	19779	f	ViuSepDiv	2	5	Quincenal 	n	5	3	Malo  
103680	34	19767	m	ViuSepDiv	4	6	Quincenal 	s	5	3	Medio
103775	41	19705	m	Casado  	2	4	Mensual	s	4	2	Malo  
103027	42	19697	f	ViuSepDiv	4	5	Quincenal 	n	4	3	Malo  
103838	43	19696	f	Casado  	3	3	Quincenal 	s	5	2	Malo  
103351	46	19688	m	ViuSepDiv	4	6	Quincenal 	s	3	2	Medio
101714	28	19683	m	Casado  	2	2	Mensual	s	1	1	Medio
101276	21	19640	f	Casado  	1	1	Quincenal 	s	1	1	Bueno 
103191	27	19624	m	ViuSepDiv	4	6	Quincenal 	n	5	3	Malo  
101572	23	19617	f	Casado  	1	2	Mensual	s	3	1	Medio
103675	50	19606	m	ViuSepDiv	2	6	Quincenal 	s	5	2	Medio
103836	43	19599	f	Casado  	2	3	Mensual	s	5	2	Malo  
103346	46	19584	f	ViuSepDiv	2	6	Quincenal 	n	3	2	Medio
103186	44	19543	f	ViuSepDiv	4	5	Quincenal 	s	4	2	Malo  
100950	19	19519	f	Casado  	1	2	Mensual	s	1	1	Medio
101710	24	19511	f	Casado  	1	2	Quincenal 	s	1	1	Medio
103025	42	19457	m	ViuSepDiv	3	5	Quincenal 	s	5	3	Malo  
103523	48	19380	f	ViuSepDiv	2	5	Quincenal 	n	5	2	Medio
103530	48	19373	f	ViuSepDiv	4	6	Quincenal 	s	3	3	Medio
102936	41	19343	f	ViuSepDiv	3	5	Quincenal 	n	3	2	Malo  
103434	31	19319	m	ViuSepDiv	4	6	Quincenal 	s	3	2	Medio
102586	24	19307	m	Soltero   	1	2	Mensual	n	3	1	Medio
104081	50	19288	f	Casado  	2	4	Mensual	s	4	1	Malo  
102130	21	19238	f	Soltero   	0	2	Quincenal 	n	3	1	Malo  
101986	37	19197	m	Soltero   	1	1	Mensual	s	3	1	Medio
101985	20	19195	m	Soltero   	0	3	Quincenal 	n	3	1	Medio
102127	21	19168	f	Soltero   	0	1	Mensual	s	2	1	Medio
101854	25	19142	f	Casado  	2	0	Quincenal 	s	1	2	Medio
100946	19	19122	m	Casado  	1	0	Mensual	s	1	1	Medio
101409	38	19109	m	Casado  	1	0	Mensual	s	3	2	Medio
103673	50	19077	m	ViuSepDiv	2	5	Quincenal 	n	3	2	Bueno 
100803	34	19039	f	Casado  	1	0	Quincenal 	s	1	1	Medio
103743	40	19013	f	Casado  	3	4	Mensual	s	4	1	Malo  
101127	20	18999	m	Casado  	1	2	Mensual	s	2	2	Medio
101054	29	18999	m	Casado  	1	1	Quincenal 	s	1	2	Medio
101542	30	18997	f	Casado  	2	2	Mensual	s	3	2	Medio
103876	44	18992	f	Casado  	2	3	Quincenal 	s	4	1	Malo  
103813	38	18981	m	Casado  	3	4	Mensual	s	4	2	Malo  
100839	33	18977	f	Casado  	2	2	Mensual	s	2	1	Medio
101002	19	18976	f	Casado  	1	1	Quincenal 	s	1	1	Medio
102060	20	18974	f	Soltero   	0	1	Quincenal 	s	2	1	Malo  
101502	22	18971	m	Casado  	2	1	Quincenal 	s	2	1	Medio
102522	23	18967	m	Soltero   	1	1	Mensual	s	1	1	Medio
103282	45	18960	m	ViuSepDiv	2	6	Quincenal 	n	5	3	Medio
103118	43	18958	m	ViuSepDiv	3	5	Quincenal 	n	4	3	Bueno 
101267	20	18953	m	Casado  	2	0	Quincenal 	s	3	2	Medio
101594	30	18952	m	Casado  	2	1	Quincenal 	s	2	1	Medio
103525	48	18947	m	ViuSepDiv	2	6	Quincenal 	n	5	3	Medio
103103	43	18947	f	ViuSepDiv	2	6	Quincenal 	n	4	2	Malo  
101586	23	18943	m	Casado  	2	0	Quincenal 	s	2	1	Medio
101074	31	18943	f	Casado  	2	1	Mensual	s	2	1	Medio
102508	36	18940	f	Soltero   	1	1	Quincenal 	n	2	1	Medio
101946	34	18914	f	Casado  	1	2	Mensual	s	1	2	Medio
103433	32	18903	f	ViuSepDiv	4	5	Quincenal 	n	4	3	Medio
101550	22	18898	f	Casado  	2	2	Mensual	s	2	2	Medio
101468	22	18889	f	Casado  	1	1	Quincenal 	s	1	2	Medio
103606	28	18885	m	ViuSepDiv	4	6	Quincenal 	s	5	3	Bueno 
102276	21	18881	m	Soltero   	1	3	Mensual	s	2	1	Medio
101592	37	18878	m	Casado  	1	2	Quincenal 	s	2	1	Malo  
103871	44	18863	m	Casado  	2	3	Quincenal 	s	5	1	Medio
103718	50	18860	m	ViuSepDiv	4	6	Quincenal 	s	3	2	Bueno 
101853	25	18856	f	Casado  	1	2	Quincenal 	s	3	2	Medio
100965	34	18856	f	Casado  	2	2	Quincenal 	s	2	1	Medio
102356	22	18853	m	Soltero   	1	3	Mensual	s	1	1	Medio
102147	31	18846	m	Soltero   	0	2	Mensual	n	1	1	Malo  
101406	21	18815	f	Casado  	1	0	Mensual	s	1	2	Medio
102647	24	18812	f	Soltero   	0	3	Mensual	n	2	1	Medio
102034	20	18811	f	Soltero   	1	2	Quincenal 	s	3	1	Medio
103914	45	18810	m	Casado  	3	3	Mensual	s	4	1	Medio
103181	44	18791	f	ViuSepDiv	2	6	Quincenal 	n	3	3	Medio
101741	24	18787	f	Casado  	2	0	Mensual	s	1	2	Medio
102155	21	18787	f	Soltero   	0	3	Mensual	n	1	1	Medio
101481	22	18785	m	Casado  	2	1	Quincenal 	s	2	2	Medio
103837	31	18774	f	Casado  	3	4	Mensual	s	4	2	Malo  
102430	23	18771	m	Soltero   	1	2	Quincenal 	n	2	1	Medio
100958	19	18760	m	Casado  	2	1	Mensual	s	3	1	Medio
101988	27	18759	m	Soltero   	1	1	Quincenal 	s	3	1	Medio
101538	22	18755	m	Casado  	2	1	Mensual	s	1	1	Medio
104026	33	18749	m	Casado  	2	3	Mensual	s	5	1	Malo  
102587	24	18749	f	Soltero   	1	2	Quincenal 	n	3	1	Medio
102621	24	18745	m	Soltero   	0	1	Mensual	n	2	1	Medio
101006	19	18734	m	Casado  	2	0	Quincenal 	s	1	2	Medio
101931	25	18730	f	Casado  	1	0	Mensual	s	3	1	Medio
102273	21	18719	m	Soltero   	0	3	Mensual	s	3	1	Medio
102144	21	18712	m	Soltero   	1	1	Quincenal 	s	2	1	Medio
102108	20	18706	f	Soltero   	0	1	Mensual	s	2	1	Medio
103640	49	18704	f	ViuSepDiv	4	5	Quincenal 	s	4	2	Malo  
101530	22	18701	m	Casado  	2	2	Mensual	s	3	1	Medio
102791	25	18698	f	Soltero   	0	3	Mensual	n	3	1	Medio
102378	22	18685	f	Soltero   	0	3	Mensual	s	1	1	Medio
103120	43	18684	f	ViuSepDiv	3	6	Quincenal 	n	3	3	Medio
102183	21	18684	f	Soltero   	1	3	Mensual	n	1	1	Medio
102749	28	18680	f	Soltero   	0	3	Quincenal 	n	3	1	Medio
103522	48	18677	f	ViuSepDiv	2	5	Quincenal 	s	3	3	Medio
101762	32	18672	f	Casado  	1	1	Quincenal 	s	1	2	Medio
103633	49	18664	f	ViuSepDiv	3	5	Quincenal 	s	3	3	Malo  
103804	42	18659	f	Casado  	3	4	Mensual	s	4	1	Malo  
101205	20	18658	m	Casado  	1	2	Mensual	s	2	2	Medio
102075	20	18654	f	Soltero   	0	1	Quincenal 	s	1	1	Medio
101925	38	18651	m	Casado  	1	0	Quincenal 	s	1	2	Medio
102641	24	18638	f	Soltero   	1	2	Mensual	n	3	1	Medio
102426	38	18629	m	Soltero   	0	1	Mensual	s	3	1	Medio
103566	48	18628	m	ViuSepDiv	4	6	Quincenal 	s	3	2	Malo  
103112	43	18625	m	ViuSepDiv	4	5	Quincenal 	n	4	2	Medio
103209	44	18621	m	ViuSepDiv	4	6	Quincenal 	n	3	2	Medio
102701	33	18619	f	Soltero   	0	3	Quincenal 	s	2	1	Medio
103308	32	18616	f	ViuSepDiv	3	5	Quincenal 	n	4	3	Malo  
101023	19	18613	f	Casado  	1	0	Quincenal 	s	2	2	Medio
102365	22	18613	f	Soltero   	1	1	Mensual	n	3	1	Medio
100831	18	18599	f	Casado  	1	0	Mensual	s	3	2	Medio
104048	49	18586	m	Casado  	2	4	Quincenal 	s	5	2	Malo  
102131	21	18586	f	Soltero   	0	3	Quincenal 	s	2	1	Medio
102553	23	18581	m	Soltero   	1	1	Quincenal 	s	1	1	Bueno 
103058	42	18577	m	ViuSepDiv	4	5	Quincenal 	n	4	3	Malo  
103190	44	18576	m	ViuSepDiv	4	6	Quincenal 	n	5	2	Malo  
100896	18	18573	f	Casado  	1	0	Mensual	s	3	1	Medio
102170	21	18569	m	Soltero   	0	1	Quincenal 	n	1	1	Medio
101978	25	18564	f	Casado  	1	1	Mensual	s	3	1	Medio
101943	25	18563	m	Casado  	1	2	Quincenal 	s	3	2	Medio
102709	27	18560	m	Soltero   	0	3	Quincenal 	n	2	1	Medio
101131	20	18559	f	Casado  	2	1	Mensual	s	3	2	Medio
101387	21	18559	m	Casado  	2	1	Mensual	s	2	2	Medio
102591	24	18557	f	Soltero   	1	3	Quincenal 	s	3	1	Medio
101537	22	18547	m	Casado  	2	0	Quincenal 	s	2	1	Medio
101507	22	18546	f	Casado  	2	0	Quincenal 	s	1	1	Medio
101058	19	18546	f	Casado  	2	2	Mensual	s	2	2	Medio
102375	22	18541	m	Soltero   	0	1	Mensual	s	3	1	Medio
101705	32	18532	f	Casado  	1	0	Quincenal 	s	3	2	Medio
102973	41	18531	m	ViuSepDiv	2	5	Quincenal 	s	5	3	Medio
100915	18	18530	m	Casado  	1	2	Quincenal 	s	1	1	Medio
103686	50	18506	f	ViuSepDiv	2	5	Quincenal 	s	4	2	Medio
101625	23	18502	f	Casado  	1	1	Mensual	s	1	2	Bueno 
101143	20	18495	f	Casado  	1	1	Quincenal 	s	1	2	Malo  
102163	30	18492	f	Soltero   	1	2	Mensual	s	1	1	Medio
101598	23	18489	m	Casado  	1	1	Quincenal 	s	2	2	Medio
103822	27	18488	m	Casado  	2	4	Mensual	s	5	2	Malo  
100904	32	18482	m	Casado  	1	2	Quincenal 	s	3	1	Medio
101412	22	18477	m	Casado  	1	1	Quincenal 	s	1	1	Medio
101729	24	18466	m	Casado  	2	0	Mensual	s	3	2	Medio
101323	21	18456	f	Casado  	2	0	Quincenal 	s	2	1	Medio
102633	24	18451	f	Soltero   	0	3	Mensual	n	1	1	Medio
102779	25	18450	f	Soltero   	0	2	Quincenal 	s	2	1	Medio
101849	24	18450	f	Casado  	2	0	Quincenal 	s	1	2	Malo  
102413	22	18444	f	Soltero   	0	3	Quincenal 	s	2	1	Medio
103311	45	18443	f	ViuSepDiv	4	6	Quincenal 	n	3	2	Medio
103761	40	18441	f	Casado  	2	3	Quincenal 	s	4	1	Malo  
102898	40	18434	f	ViuSepDiv	4	5	Quincenal 	n	4	3	Bueno 
103307	45	18427	m	ViuSepDiv	3	5	Quincenal 	s	4	2	Medio
102847	25	18427	m	Soltero   	1	3	Mensual	s	1	1	Medio
103604	49	18412	m	ViuSepDiv	4	5	Quincenal 	s	3	3	Medio
102900	28	18407	f	ViuSepDiv	2	6	Quincenal 	n	5	2	Bueno 
103986	47	18401	f	Casado  	3	4	Quincenal 	s	4	1	Malo  
103579	48	18396	m	ViuSepDiv	4	5	Quincenal 	s	3	2	Malo  
101573	23	18387	f	Casado  	1	2	Mensual	s	3	2	Medio
103812	35	18369	f	Casado  	2	4	Quincenal 	s	5	1	Malo  
101435	22	18362	f	Casado  	2	1	Quincenal 	s	1	2	Medio
103459	47	18351	m	ViuSepDiv	2	5	Quincenal 	s	4	2	Bueno 
102828	25	18350	m	Soltero   	1	1	Quincenal 	n	2	1	Medio
104009	48	18342	m	Casado  	2	4	Quincenal 	s	4	1	Medio
101834	34	18331	f	Casado  	2	2	Mensual	s	1	1	Medio
103104	43	18329	f	ViuSepDiv	3	5	Quincenal 	n	3	2	Medio
101103	19	18329	f	Casado  	1	0	Mensual	s	1	2	Medio
101327	33	18322	m	Casado  	1	1	Mensual	s	3	2	Medio
100982	26	18319	m	Casado  	1	1	Quincenal 	s	3	1	Medio
103990	47	18305	m	Casado  	2	4	Quincenal 	s	5	2	Malo  
102054	20	18302	f	Soltero   	0	1	Quincenal 	n	2	1	Medio
103755	40	18298	m	Casado  	2	4	Quincenal 	s	4	1	Malo  
101086	19	18298	f	Casado  	1	1	Mensual	s	3	2	Medio
103183	44	18291	f	ViuSepDiv	3	5	Quincenal 	n	4	3	Medio
102697	30	18287	m	Soltero   	0	3	Mensual	n	1	1	Medio
103609	49	18284	m	ViuSepDiv	2	6	Quincenal 	s	4	2	Bueno 
103709	50	18283	f	ViuSepDiv	4	6	Quincenal 	s	5	2	Medio
103049	42	18282	f	ViuSepDiv	3	6	Quincenal 	s	5	2	Malo  
101629	36	18279	f	Casado  	1	2	Mensual	s	1	2	Medio
100924	18	18279	f	Casado  	1	2	Mensual	s	1	2	Medio
101275	21	18265	m	Casado  	1	1	Mensual	s	3	1	Medio
102756	25	18265	f	Soltero   	1	1	Quincenal 	n	2	1	Medio
101811	24	18265	f	Casado  	1	2	Mensual	s	1	1	Medio
103967	27	18260	f	Casado  	3	4	Mensual	s	4	1	Malo  
103678	29	18257	m	ViuSepDiv	3	5	Quincenal 	s	4	2	Malo  
103605	49	18257	m	ViuSepDiv	4	6	Quincenal 	s	4	3	Medio
103363	46	18242	f	ViuSepDiv	4	6	Quincenal 	s	3	3	Bueno 
103672	50	18231	f	ViuSepDiv	2	5	Quincenal 	s	4	2	Medio
102759	25	18228	f	Soltero   	1	3	Mensual	n	1	1	Medio
103309	27	18222	m	ViuSepDiv	3	6	Quincenal 	s	3	2	Bueno 
101957	25	18221	m	Casado  	2	2	Mensual	s	2	2	Medio
103349	27	18217	m	ViuSepDiv	3	6	Quincenal 	n	3	2	Malo  
103460	47	18211	m	ViuSepDiv	2	5	Quincenal 	s	5	2	Malo  
101844	24	18211	m	Casado  	1	0	Quincenal 	s	1	2	Malo  
103961	37	18202	f	Casado  	2	3	Quincenal 	s	5	2	Malo  
102020	20	18188	m	Soltero   	0	3	Mensual	n	1	1	Medio
101202	20	18185	m	Casado  	2	1	Quincenal 	s	2	2	Medio
103180	44	18179	m	ViuSepDiv	2	6	Quincenal 	s	4	2	Medio
102843	25	18179	m	Soltero   	0	2	Quincenal 	n	3	1	Bueno 
101439	22	18162	f	Casado  	1	0	Mensual	s	2	1	Medio
102171	21	18161	f	Soltero   	0	2	Quincenal 	s	3	1	Medio
102871	40	18156	f	ViuSepDiv	4	6	Quincenal 	n	4	3	Bueno 
101369	21	18153	f	Casado  	2	0	Mensual	s	2	1	Medio
102097	20	18151	m	Soltero   	1	2	Quincenal 	s	2	1	Malo  
101254	20	18148	m	Casado  	2	1	Mensual	s	1	2	Medio
103184	44	18147	m	ViuSepDiv	3	5	Quincenal 	n	5	3	Medio
102263	21	18145	f	Soltero   	0	3	Quincenal 	s	2	1	Medio
101976	34	18143	m	Casado  	1	0	Quincenal 	s	2	2	Malo  
102869	40	18137	m	ViuSepDiv	2	5	Quincenal 	n	3	3	Malo  
101050	19	18135	f	Casado  	2	1	Quincenal 	s	3	1	Medio
102834	33	18134	f	Soltero   	1	2	Mensual	n	1	1	Medio
101351	21	18129	f	Casado  	1	1	Quincenal 	s	1	2	Medio
102745	25	18126	m	Soltero   	1	2	Quincenal 	s	3	1	Medio
103305	45	18120	f	ViuSepDiv	4	5	Quincenal 	n	5	2	Bueno 
101991	20	18118	f	Soltero   	1	2	Quincenal 	n	2	1	Medio
102974	36	18110	m	ViuSepDiv	2	5	Quincenal 	n	4	2	Medio
102037	20	18110	m	Soltero   	1	3	Mensual	n	1	1	Medio
101315	33	18108	m	Casado  	1	2	Quincenal 	s	1	1	Medio
101713	37	18105	f	Casado  	2	1	Quincenal 	s	3	2	Malo  
101933	25	18105	m	Casado  	1	1	Quincenal 	s	2	2	Medio
102907	27	18103	f	ViuSepDiv	3	5	Quincenal 	s	3	2	Medio
102423	22	18099	f	Soltero   	1	2	Quincenal 	s	2	1	Medio
102146	21	18084	m	Soltero   	0	1	Quincenal 	n	2	1	Medio
101101	19	18082	m	Casado  	2	0	Quincenal 	s	1	2	Medio
101984	20	18072	f	Soltero   	0	1	Mensual	n	3	1	Malo  
101505	22	18069	f	Casado  	1	2	Mensual	s	1	1	Medio
101474	22	18062	f	Casado  	1	0	Mensual	s	1	1	Medio
102143	33	18052	m	Soltero   	1	1	Mensual	s	2	1	Malo  
102853	25	18050	f	Soltero   	1	1	Mensual	n	1	1	Medio
103872	44	18031	m	Casado  	3	3	Quincenal 	s	4	2	Malo  
103870	38	18025	f	Casado  	2	4	Mensual	s	4	1	Malo  
103028	42	18023	m	ViuSepDiv	4	6	Quincenal 	s	4	2	Medio
103639	49	18019	m	ViuSepDiv	3	6	Quincenal 	s	3	2	Medio
100856	18	18014	f	Casado  	1	1	Mensual	s	3	2	Medio
102539	23	18013	f	Soltero   	0	3	Mensual	s	2	1	Medio
103368	46	18012	m	ViuSepDiv	3	6	Quincenal 	s	4	2	Malo  
101973	25	18012	f	Casado  	2	0	Quincenal 	s	1	1	Medio
101745	24	18008	m	Casado  	1	0	Quincenal 	s	2	2	Medio
101227	20	18005	f	Casado  	1	0	Quincenal 	s	2	2	Medio
101610	23	17999	f	Casado  	1	2	Mensual	s	2	1	Medio
103455	47	17989	f	ViuSepDiv	4	5	Quincenal 	n	4	3	Malo  
103277	45	17982	f	ViuSepDiv	2	6	Quincenal 	s	4	2	Bueno 
101907	25	17979	m	Casado  	1	0	Mensual	s	2	1	Medio
101385	37	17978	m	Casado  	1	2	Quincenal 	s	1	2	Medio
103776	34	17977	f	Casado  	3	3	Quincenal 	s	5	2	Malo  
103540	48	17975	f	ViuSepDiv	4	6	Quincenal 	n	5	2	Malo  
103976	26	17971	f	Casado  	3	4	Mensual	s	4	2	Malo  
103189	44	17969	f	ViuSepDiv	4	6	Quincenal 	n	3	2	Medio
103619	30	17962	m	ViuSepDiv	3	6	Quincenal 	s	3	3	Bueno 
102093	20	17957	f	Soltero   	0	1	Quincenal 	s	1	1	Medio
101294	21	17955	f	Casado  	1	2	Quincenal 	s	2	1	Medio
102738	25	17946	f	Soltero   	1	3	Mensual	n	1	1	Medio
100961	33	17943	m	Casado  	1	0	Quincenal 	s	3	1	Bueno 
103712	38	17942	m	ViuSepDiv	2	5	Quincenal 	n	4	2	Malo  
102228	21	17930	f	Soltero   	0	3	Mensual	s	2	1	Medio
102360	22	17926	f	Soltero   	0	1	Quincenal 	s	1	1	Medio
101492	22	17921	f	Casado  	2	1	Quincenal 	s	1	1	Medio
101191	20	17921	m	Casado  	2	1	Quincenal 	s	2	1	Medio
102096	20	17921	m	Soltero   	1	2	Quincenal 	s	1	1	Medio
102450	23	17917	m	Soltero   	0	1	Mensual	s	2	1	Malo  
102382	22	17917	m	Soltero   	1	1	Quincenal 	s	2	1	Medio
104013	34	17916	f	Casado  	3	4	Mensual	s	5	2	Medio
103188	44	17906	m	ViuSepDiv	4	6	Quincenal 	s	4	3	Malo  
